Unnamed: 0,filename,x1,y1,x2,y2,blur,expression,illumination,invalid,occlusion,pose,original_width,original_height,relative_area,Gender,Race,Valid,Gender_Race,area_bin,upsample
9774,40--Gymnastics/40_Gymnastics_Gymnastics_40_144.jpg,710.0,353.0,748.0,406.0,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,683.0,0.0028796440336749,Female,Asian,True,Female_Asian,0.0,1
9784,40--Gymnastics/40_Gymnastics_Gymnastics_40_45.jpg,352.0,422.0,434.0,524.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,683.0,0.0119589586383601,Female,White,True,Female_White,0.0,1
9789,40--Gymnastics/40_Gymnastics_Gymnastics_40_445.jpg,384.0,208.0,448.0,260.0,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,684.0,0.004751461988304,Female,Asian,True,Female_Asian,0.0,1
9790,40--Gymnastics/40_Gymnastics_Gymnastics_40_577.jpg,370.0,331.0,512.0,547.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1516.0,0.0197579980211081,Female,White,True,Female_White,0.0,1
9792,40--Gymnastics/40_Gymnastics_Gymnastics_40_103.jpg,405.0,192.0,510.0,339.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,1280.0,0.0117759704589843,Female,White,True,Female_White,0.0,1
9793,40--Gymnastics/40_Gymnastics_Gymnastics_40_266.jpg,338.0,472.0,444.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0218246705710102,Female,White,True,Female_White,0.0,1
9804,40--Gymnastics/40_Gymnastics_Gymnastics_40_512.jpg,543.0,284.0,644.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1442.0,0.0084816010748959,Female,White,True,Female_White,0.0,1
9812,40--Gymnastics/40_Gymnastics_Gymnastics_40_428.jpg,472.0,116.0,554.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,622.0,0.0144192122186495,Male,White,True,Male_White,0.0,1
9826,40--Gymnastics/40_Gymnastics_Gymnastics_40_486.jpg,640.0,255.0,826.0,399.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1536.0,0.01702880859375,Female,White,True,Female_White,0.0,1
9827,40--Gymnastics/40_Gymnastics_Gymnastics_40_102.jpg,418.0,386.0,512.0,456.0,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,719.0,0.0089371088317107,Female,White,True,Female_White,0.0,1
9828,40--Gymnastics/40_Gymnastics_Gymnastics_40_132.jpg,465.0,129.0,588.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1536.0,0.0133724212646484,Female,White,True,Female_White,0.0,1
9829,40--Gymnastics/40_Gymnastics_Gymnastics_40_5.jpg,424.0,248.0,630.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0607706705729166,Female,White,True,Female_White,2.0,1
9840,40--Gymnastics/40_Gymnastics_Gymnastics_40_268.jpg,135.0,803.0,230.0,964.0,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,1474.0,0.0101333266197421,Female,White,True,Female_White,0.0,1
9841,40--Gymnastics/40_Gymnastics_Gymnastics_40_234.jpg,534.0,252.0,596.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0058339436848958,Female,White,True,Female_White,0.0,1
9850,40--Gymnastics/40_Gymnastics_Gymnastics_40_32.jpg,532.0,114.0,598.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,686.0,0.0069526694606413,Female,White,True,Female_White,0.0,1
9851,40--Gymnastics/40_Gymnastics_Gymnastics_40_354.jpg,262.0,316.0,392.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,747.0,0.0268522004685408,Female,White,True,Female_White,0.0,1
9852,40--Gymnastics/40_Gymnastics_Gymnastics_40_765.jpg,353.0,198.0,563.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1532.0,0.0368123266155352,Male,White,True,Male_White,1.0,1
9853,40--Gymnastics/40_Gymnastics_Gymnastics_40_131.jpg,539.0,107.0,639.0,287.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1196.0,0.0146974289297658,Female,Asian,True,Female_Asian,0.0,1
9854,40--Gymnastics/40_Gymnastics_Gymnastics_40_28.jpg,423.0,1105.0,513.0,1219.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1536.0,0.0065231323242187,Female,White,True,Female_White,0.0,1
9855,40--Gymnastics/40_Gymnastics_Gymnastics_40_382.jpg,688.0,84.0,776.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,920.0,0.0108355978260869,Male,White,True,Male_White,0.0,1
9856,40--Gymnastics/40_Gymnastics_Gymnastics_40_386.jpg,688.0,58.0,737.0,112.0,1.0,1.0,0.0,0.0,0.0,1.0,1024.0,685.0,0.0037722399635036,Female,Asian,True,Female_Asian,0.0,1
9866,40--Gymnastics/40_Gymnastics_Gymnastics_40_564.jpg,299.0,431.0,545.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1532.0,0.0544133995593994,Female,Indian,True,Female_Indian,1.0,1
9867,40--Gymnastics/40_Gymnastics_Gymnastics_40_507.jpg,430.0,430.0,579.0,620.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1191.0,0.0232128332283795,Female,White,True,Female_White,0.0,1
9868,40--Gymnastics/40_Gymnastics_Gymnastics_40_77.jpg,579.0,43.0,669.0,174.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.0,1051.0,0.0109549684823977,Female,White,True,Female_White,0.0,1
9869,40--Gymnastics/40_Gymnastics_Gymnastics_40_313.jpg,562.0,48.0,634.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0119418008784773,Male,White,True,Male_White,0.0,1
9870,40--Gymnastics/40_Gymnastics_Gymnastics_40_4.jpg,346.0,154.0,428.0,220.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,576.0,0.0091756184895833,Female,Black,True,Female_Black,0.0,1
9871,40--Gymnastics/40_Gymnastics_Gymnastics_40_573.jpg,536.0,414.0,604.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,577.0,0.0117390597920277,Female,White,True,Female_White,0.0,1
9872,40--Gymnastics/40_Gymnastics_Gymnastics_40_649.jpg,408.0,408.0,587.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1366.0,0.0282809926336017,Female,White,True,Female_White,1.0,1
9898,40--Gymnastics/40_Gymnastics_Gymnastics_40_625.jpg,263.0,686.0,426.0,916.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.0,1493.0,0.0245219880274614,Female,White,True,Female_White,0.0,1
9902,40--Gymnastics/40_Gymnastics_Gymnastics_40_262.jpg,383.0,253.0,467.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1381.0,0.007543786205648,Female,White,True,Female_White,0.0,1
9903,40--Gymnastics/40_Gymnastics_Gymnastics_40_804.jpg,458.0,254.0,613.0,375.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1586.0,0.0115481902191046,Female,Asian,True,Female_Asian,0.0,1
9909,40--Gymnastics/40_Gymnastics_Gymnastics_40_936.jpg,388.0,120.0,644.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1024.0,0.0947265625,Female,White,True,Female_White,3.0,1
9910,40--Gymnastics/40_Gymnastics_Gymnastics_40_806.jpg,506.0,508.0,590.0,624.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,780.0,0.0121995192307692,Female,White,True,Female_White,0.0,1
9911,40--Gymnastics/40_Gymnastics_Gymnastics_40_210.jpg,457.0,404.0,601.0,526.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1605.0,0.0106892523364485,Female,White,True,Female_White,0.0,1
9912,40--Gymnastics/40_Gymnastics_Gymnastics_40_230.jpg,683.0,129.0,828.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1434.0,0.0184654757235007,Female,White,True,Female_White,0.0,1
9914,40--Gymnastics/40_Gymnastics_Gymnastics_40_311.jpg,324.0,62.0,396.0,188.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,576.0,0.015380859375,Female,Asian,True,Female_Asian,0.0,1
9915,40--Gymnastics/40_Gymnastics_Gymnastics_40_221.jpg,225.0,1129.0,366.0,1228.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1532.0,0.008898065233355,Female,Black,True,Female_Black,0.0,1
9924,40--Gymnastics/40_Gymnastics_Gymnastics_40_336.jpg,422.0,524.0,490.0,568.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,772.0,0.0037848121761658,Female,Asian,True,Female_Asian,0.0,1
9925,40--Gymnastics/40_Gymnastics_Gymnastics_40_590.jpg,462.0,130.0,542.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,576.0,0.0176323784722222,Female,White,True,Female_White,0.0,1
9927,41--Swimming/41_Swimming_Swimmer_41_351.jpg,434.0,132.0,696.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.1348599926793557,Female,White,True,Female_White,5.0,1
9929,41--Swimming/41_Swimming_Swimmer_41_143.jpg,382.0,194.0,558.0,470.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,754.0,0.0629144562334217,Male,White,True,Male_White,2.0,1
9930,41--Swimming/41_Swimming_Swimmer_41_565.jpg,291.0,258.0,677.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1392.0,0.1456902164152299,Male,White,True,Male_White,5.0,1
9932,41--Swimming/41_Swimming_Swimmer_41_128.jpg,394.0,186.0,550.0,434.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,577.0,0.0654787694974003,Male,White,True,Male_White,2.0,1
9939,41--Swimming/41_Swimming_Swimmer_41_946.jpg,450.0,230.0,574.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,877.0,0.0176738882554161,Female,White,True,Female_White,0.0,1
9940,41--Swimming/41_Swimming_Swimming_41_166.jpg,302.0,136.0,514.0,412.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0836612371888726,Female,White,True,Female_White,3.0,1
9942,41--Swimming/41_Swimming_Swimming_41_367.jpg,410.0,164.0,606.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,686.0,0.0552455357142857,Male,White,True,Male_White,2.0,1
9943,41--Swimming/41_Swimming_Swimmer_41_417.jpg,438.0,126.0,814.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.2103678385416666,Female,White,True,Female_White,7.0,1
9949,41--Swimming/41_Swimming_Swimmer_41_861.jpg,423.0,117.0,591.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1536.0,0.02435302734375,Female,White,True,Female_White,0.0,1
9950,41--Swimming/41_Swimming_Swimming_41_64.jpg,460.0,176.0,574.0,344.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,686.0,0.0272640306122449,Male,White,True,Male_White,0.0,1
9951,41--Swimming/41_Swimming_Swimmer_41_793.jpg,376.0,420.0,510.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0276031494140625,Female,White,True,Female_White,0.0,1
9957,41--Swimming/41_Swimming_Swimmer_41_533.jpg,412.0,22.0,632.0,336.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,750.0,0.0899479166666666,Female,White,True,Female_White,3.0,1
9958,41--Swimming/41_Swimming_Swimmer_41_402.jpg,386.0,88.0,682.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.1574396046852123,Female,White,True,Female_White,5.0,1
9959,41--Swimming/41_Swimming_Swimmer_41_1022.jpg,485.0,199.0,750.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1758.0,0.0622683580418088,Male,White,True,Male_White,2.0,1
9960,41--Swimming/41_Swimming_Swimming_41_614.jpg,430.0,122.0,664.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0970271321376281,Female,White,True,Female_White,3.0,1
9961,41--Swimming/41_Swimming_Swimming_41_53.jpg,582.0,318.0,710.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,922.0,0.0225054229934924,Male,White,True,Male_White,0.0,1
9965,41--Swimming/41_Swimming_Swimming_41_410.jpg,184.0,206.0,348.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,661.0,0.0470050113464447,Female,White,True,Female_White,1.0,1
9966,41--Swimming/41_Swimming_Swimmer_41_871.jpg,432.0,629.0,517.0,751.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,1280.0,0.0079116821289062,Female,White,True,Female_White,0.0,1
9968,41--Swimming/41_Swimming_Swimmer_41_783.jpg,106.0,295.0,697.0,929.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1387.0,0.2638155078406633,Male,White,True,Male_White,9.0,1
9969,41--Swimming/41_Swimming_Swimmer_41_661.jpg,305.0,282.0,864.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1303.0,0.3171489771201074,Male,White,True,Male_White,11.0,1
9970,41--Swimming/41_Swimming_Swimming_41_917.jpg,260.0,538.0,320.0,606.0,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,827.0,0.0048178657799274,Male,White,True,Male_White,0.0,1
9971,41--Swimming/41_Swimming_Swimmer_41_833.jpg,412.0,104.0,602.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,576.0,0.0728013780381944,Female,White,True,Female_White,2.0,1
9972,41--Swimming/41_Swimming_Swimmer_41_167.jpg,526.0,206.0,678.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,681.0,0.0392345814977973,Male,White,True,Male_White,1.0,1
9975,41--Swimming/41_Swimming_Swimming_41_118.jpg,628.0,318.0,752.0,418.0,1.0,0.0,0.0,0.0,1.0,1.0,1024.0,682.0,0.0177556818181818,Male,White,True,Male_White,0.0,1
9978,41--Swimming/41_Swimming_Swimmer_41_499.jpg,556.0,350.0,708.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,733.0,0.0405013642564802,Female,White,True,Female_White,1.0,1
9979,41--Swimming/41_Swimming_Swimmer_41_104.jpg,578.0,833.0,679.0,947.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1359.0,0.0082738341611479,Male,White,True,Male_White,0.0,1
9990,41--Swimming/41_Swimming_Swimmer_41_1025.jpg,607.0,126.0,757.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1536.0,0.02288818359375,Female,White,True,Female_White,0.0,1
9996,41--Swimming/41_Swimming_Swimmer_41_791.jpg,436.0,226.0,616.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0576500732064421,Female,White,True,Female_White,2.0,1
9998,41--Swimming/41_Swimming_Swimmer_41_937.jpg,442.0,108.0,626.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0636667276720351,Male,White,True,Male_White,2.0,1
9999,41--Swimming/41_Swimming_Swimmer_41_121.jpg,348.0,120.0,690.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,674.0,0.2200134458456973,Male,White,True,Male_White,8.0,1
10000,41--Swimming/41_Swimming_Swimmer_41_353.jpg,465.0,59.0,575.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1040.0,0.0157001201923076,Male,White,True,Male_White,0.0,1
10001,41--Swimming/41_Swimming_Swimming_41_329.jpg,446.0,206.0,558.0,294.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,651.0,0.0147849462365591,Female,White,True,Female_White,0.0,1
10003,41--Swimming/41_Swimming_Swimmer_41_105.jpg,270.0,144.0,566.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,641.0,0.1767745709828393,Male,White,True,Male_White,6.0,1
10004,41--Swimming/41_Swimming_Swimmer_41_241.jpg,223.0,315.0,712.0,942.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1392.0,0.2150984139278017,Male,White,True,Male_White,8.0,1
10005,41--Swimming/41_Swimming_Swimmer_41_273.jpg,459.0,489.0,642.0,720.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,1536.0,0.0268764495849609,Male,White,True,Male_White,0.0,1
10007,41--Swimming/41_Swimming_Swimmer_41_765.jpg,428.0,160.0,620.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,640.0,0.0638671875,Female,White,True,Female_White,2.0,1
10008,41--Swimming/41_Swimming_Swimmer_41_186.jpg,460.0,168.0,748.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,781.0,0.115236875800256,Male,White,True,Male_White,4.0,1
10010,41--Swimming/41_Swimming_Swimmer_41_888.jpg,425.0,546.0,490.0,624.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,1376.0,0.0035982353742732,Male,White,True,Male_White,0.0,1
10011,41--Swimming/41_Swimming_Swimmer_41_745.jpg,454.0,468.0,542.0,556.0,1.0,1.0,0.0,0.0,0.0,1.0,1024.0,820.0,0.0092225609756097,Male,White,True,Male_White,0.0,1
10013,41--Swimming/41_Swimming_Swimmer_41_760.jpg,223.0,426.0,459.0,711.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,1392.0,0.047186489762931,Female,White,True,Female_White,1.0,1
10016,41--Swimming/41_Swimming_Swimmer_41_919.jpg,598.0,136.0,820.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0825288250366032,Female,White,True,Female_White,3.0,1
10020,41--Swimming/41_Swimming_Swimmer_41_754.jpg,350.0,197.0,618.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1506.0,0.0674282038512616,Male,White,True,Male_White,2.0,1
10021,41--Swimming/41_Swimming_Swimmer_41_41.jpg,436.0,238.0,604.0,434.0,1.0,1.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0418701171875,Male,Black,True,Male_Black,1.0,1
10028,41--Swimming/41_Swimming_Swimming_41_62.jpg,474.0,276.0,596.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,690.0,0.0241734601449275,Male,White,True,Male_White,0.0,1
10029,41--Swimming/41_Swimming_Swimmer_41_557.jpg,422.0,266.0,640.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,808.0,0.0669235380569306,Male,White,True,Male_White,2.0,1
10030,41--Swimming/41_Swimming_Swimming_41_39.jpg,474.0,270.0,558.0,358.0,1.0,1.0,0.0,0.0,0.0,1.0,1024.0,710.0,0.0101672535211267,Male,White,True,Male_White,0.0,1
10035,41--Swimming/41_Swimming_Swimming_41_336.jpg,362.0,236.0,566.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,685.0,0.0791058394160584,Male,White,True,Male_White,2.0,1
10036,41--Swimming/41_Swimming_Swimmer_41_391.jpg,366.0,309.0,771.0,829.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1539.0,0.1336348684210526,Male,White,True,Male_White,4.0,1
10043,41--Swimming/41_Swimming_Swimming_41_291.jpg,508.0,220.0,602.0,360.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,581.0,0.0221197289156626,Male,White,True,Male_White,0.0,1
10044,41--Swimming/41_Swimming_Swimmer_41_566.jpg,386.0,116.0,666.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,754.0,0.1349055039787798,Female,White,True,Female_White,5.0,1
10045,41--Swimming/41_Swimming_Swimmer_41_136.jpg,285.0,71.0,649.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1392.0,0.1212986036278735,Male,White,True,Male_White,4.0,1
10046,41--Swimming/41_Swimming_Swimmer_41_554.jpg,354.0,104.0,674.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,598.0,0.1870819397993311,Female,White,True,Female_White,6.0,1
10048,41--Swimming/41_Swimming_Swimming_41_633.jpg,364.0,360.0,428.0,456.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,738.0,0.008130081300813,Male,White,True,Male_White,0.0,1
10053,41--Swimming/41_Swimming_Swimmer_41_190.jpg,374.0,220.0,486.0,322.0,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,683.0,0.0163341874084919,Male,White,True,Male_White,0.0,1
10054,41--Swimming/41_Swimming_Swimmer_41_243.jpg,427.0,213.0,726.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1366.0,0.0861441080252562,Male,White,True,Male_White,3.0,1
10055,41--Swimming/41_Swimming_Swimming_41_137.jpg,420.0,294.0,496.0,388.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.0,683.0,0.0102145863836017,Male,White,True,Male_White,0.0,1
10058,41--Swimming/41_Swimming_Swimmer_41_331.jpg,290.0,188.0,534.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,754.0,0.1055516412466843,Female,White,True,Female_White,3.0,1
10059,41--Swimming/41_Swimming_Swimmer_41_368.jpg,432.0,68.0,600.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0566892386530014,Male,White,True,Male_White,2.0,1
10060,41--Swimming/41_Swimming_Swimmer_41_511.jpg,291.0,209.0,641.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1392.0,0.115405554058908,Male,White,True,Male_White,4.0,1
10063,41--Swimming/41_Swimming_Swimming_41_566.jpg,416.0,260.0,620.0,434.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,683.0,0.0507526537335285,Female,Asian,True,Female_Asian,1.0,1
10069,41--Swimming/41_Swimming_Swimmer_41_618.jpg,396.0,152.0,638.0,470.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,751.0,0.1000696987350199,Female,White,True,Female_White,3.0,1
10076,41--Swimming/41_Swimming_Swimmer_41_796.jpg,326.0,198.0,382.0,286.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,806.0,0.0059708436724565,Female,White,True,Female_White,0.0,1
10077,41--Swimming/41_Swimming_Swimmer_41_845.jpg,554.0,196.0,668.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,1541.0,0.0115590525632706,Female,White,True,Female_White,0.0,1
10078,41--Swimming/41_Swimming_Swimmer_41_917.jpg,198.0,62.0,410.0,222.0,0.0,1.0,1.0,0.0,0.0,1.0,1024.0,721.0,0.0459431345353675,Male,White,True,Male_White,1.0,1
10083,41--Swimming/41_Swimming_Swimming_41_176.jpg,21.0,376.0,265.0,548.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1542.0,0.0265787127107652,Female,White,True,Female_White,0.0,1
10084,41--Swimming/41_Swimming_Swimming_41_726.jpg,410.0,24.0,662.0,358.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,684.0,0.1201685855263157,Male,White,True,Male_White,4.0,1
10086,41--Swimming/41_Swimming_Swimmer_41_650.jpg,556.0,208.0,796.0,534.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,681.0,0.1121971365638766,Male,White,True,Male_White,4.0,1
10087,41--Swimming/41_Swimming_Swimmer_41_84.jpg,462.0,164.0,596.0,344.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,713.0,0.0330360273492286,Male,White,True,Male_White,1.0,1
10088,41--Swimming/41_Swimming_Swimmer_41_641.jpg,500.0,156.0,704.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1007.0,0.0557891633565044,Female,White,True,Female_White,2.0,1
10093,41--Swimming/41_Swimming_Swimmer_41_406.jpg,171.0,173.0,474.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1387.0,0.0821347501351838,Male,White,True,Male_White,3.0,1
10094,41--Swimming/41_Swimming_Swimmer_41_1000.jpg,403.0,180.0,642.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1358.0,0.0493264739046391,Female,White,True,Female_White,1.0,1
10095,41--Swimming/41_Swimming_Swimmer_41_339.jpg,474.0,106.0,660.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,684.0,0.0626713267543859,Male,White,True,Male_White,2.0,1
10096,41--Swimming/41_Swimming_Swimming_41_320.jpg,410.0,100.0,604.0,368.0,1.0,1.0,0.0,0.0,0.0,0.0,1024.0,682.0,0.0744478555718475,Male,White,True,Male_White,2.0,1
10127,41--Swimming/41_Swimming_Swimming_41_150.jpg,526.0,136.0,778.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0907988653001464,Female,White,True,Female_White,3.0,1
10128,41--Swimming/41_Swimming_Swimmer_41_594.jpg,374.0,176.0,600.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1431.0,0.0545974187631027,Male,White,True,Male_White,1.0,1
10132,41--Swimming/41_Swimming_Swimmer_41_826.jpg,416.0,146.0,710.0,544.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.0,640.0,0.178546142578125,Male,White,True,Male_White,6.0,1
10133,41--Swimming/41_Swimming_Swimming_41_308.jpg,456.0,322.0,594.0,512.0,1.0,1.0,0.0,0.0,0.0,0.0,1024.0,669.0,0.0382742432735426,Male,White,True,Male_White,1.0,1
10134,41--Swimming/41_Swimming_Swimmer_41_728.jpg,488.0,166.0,738.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,871.0,0.1053925086107921,Male,White,True,Male_White,3.0,1
10135,41--Swimming/41_Swimming_Swimmer_41_53.jpg,686.0,154.0,830.0,376.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,713.0,0.0437850631136044,Male,White,True,Male_White,1.0,1
10136,41--Swimming/41_Swimming_Swimmer_41_910.jpg,412.0,133.0,653.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1219.0,0.051549521892945,Male,White,True,Male_White,1.0,1
10137,41--Swimming/41_Swimming_Swimmer_41_683.jpg,596.0,348.0,770.0,512.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,870.0,0.03203125,Male,White,True,Male_White,1.0,1
10138,41--Swimming/41_Swimming_Swimming_41_162.jpg,462.0,230.0,542.0,328.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,684.0,0.0111933479532163,Female,White,True,Female_White,0.0,1
10139,41--Swimming/41_Swimming_Swimming_41_184.jpg,472.0,458.0,534.0,550.0,1.0,1.0,0.0,0.0,0.0,1.0,1024.0,820.0,0.0067930640243902,Male,White,True,Male_White,0.0,1
10140,41--Swimming/41_Swimming_Swimmer_41_371.jpg,242.0,232.0,442.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,750.0,0.0666666666666666,Female,White,True,Female_White,2.0,1
10141,41--Swimming/41_Swimming_Swimmer_41_5.jpg,668.0,310.0,810.0,454.0,0.0,1.0,0.0,0.0,0.0,1.0,1024.0,576.0,0.03466796875,Male,White,True,Male_White,1.0,1
10142,41--Swimming/41_Swimming_Swimmer_41_122.jpg,482.0,320.0,586.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0231972913616398,Female,White,True,Female_White,0.0,1
10143,41--Swimming/41_Swimming_Swimming_41_219.jpg,436.0,214.0,642.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,681.0,0.0691251376651982,Female,White,True,Female_White,2.0,1
10148,41--Swimming/41_Swimming_Swimmer_41_343.jpg,332.0,128.0,510.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,754.0,0.0567131548408488,Female,White,True,Female_White,2.0,1
